Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
herbert,2022-10-27 23:09:57,00:00:04,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,00:00:04,US (United States)
herbert,2022-10-27 23:09:35,00:00:19,Autoplayed: user action: None; ,Season 1 Hook Clip 1: Sweet Tooth,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:19,00:00:19,US (United States)
herbert,2022-10-27 23:09:07,00:00:05,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Welcome to Eden,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,00:00:05,US (United States)
herbert,2022-10-27 23:08:41,00:00:18,Autoplayed: user action: None; ,Black Mirror: Season 5 (Trailer),TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:18,00:00:18,US (United States)
herbert,2022-10-27 23:08:17,00:00:21,Autoplayed: user action: None; ,To the Lake: Season 1_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:21,00:00:21,US (United States)
herbert,2022-10-27 23:07:38,00:00:33,Autoplayed: user action: None; ,Into the Night: Season 1 - Upper Bound Clip 6,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:33,Not latest view,US (United States)
herbert,2022-10-27 23:07:04,00:00:27,Autoplayed: user action: None; ,Supporting Character Clip 2: DAHMER,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:27,Not latest view,US (United States)
herbert,2022-10-27 23:06:26,00:00:17,Autoplayed: user action: None; ,Upper Bound Clip 10: Someone Borrowed,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:17,00:00:17,US (United States)
herbert,2022-10-27 23:06:10,00:00:10,Autoplayed: user action: None; ,Plot Clip: The Chalk Line,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:10,Not latest view,US (United States)
herbert,2022-10-27 23:05:49,00:00:18,Autoplayed: user action: None; ,Malverde: El Santo Patron_hook_02_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:18,00:00:18,US (United States)
herbert,2022-10-27 23:05:37,00:00:08,Autoplayed: user action: None; ,Season 1 Inciting Incident Clip: Sagrada familia,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:08,00:00:08,US (United States)
herbert,2022-10-27 23:04:52,00:00:36,Autoplayed: user action: None; ,Upper Bound Clip 9: Old People,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:36,Not latest view,US (United States)
herbert,2022-10-27 23:04:39,00:00:05,Autoplayed: user action: None; ,Season 1 Sensory Clip: 28 Days Haunted,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,Not latest view,US (United States)
herbert,2022-10-27 23:04:10,00:00:24,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Belascoarán,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:24,Not latest view,US (United States)
herbert,2022-10-27 23:03:56,00:00:10,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 19: High: Confessions of an Ibiza Drug Mule,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:10,00:00:10,US (United States)
herbert,2022-10-26 23:20:55,02:13:57,Autoplayed: user action: User_Interaction; ,The Good Nurse,,Amazon FIRETVSTICK2021 Streaming Stick,01:57:02,01:57:02,US (United States)
herbert,2022-10-26 23:16:29,00:01:24,Autoplayed: user action: None; ,Trailer: Prey,TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:01:24,Not latest view,US (United States)
herbert,2022-10-26 23:15:38,00:00:36,Autoplayed: user action: None; ,When Angels Sleep_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:36,Not latest view,US (United States)
herbert,2022-10-26 23:14:54,00:00:36,Autoplayed: user action: None; ,Disappearance at Clifton Hill_hook_01_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:36,Not latest view,US (United States)
herbert,2022-10-26 23:14:29,00:00:13,Autoplayed: user action: None; ,Intersection: Season 1_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:13,00:00:13,US (United States)
herbert,2022-10-26 23:13:53,00:00:17,Autoplayed: user action: None; ,Season 6 Main Character Intro Clip: Workin' Moms,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:17,00:00:17,US (United States)
herbert,2022-10-26 23:13:32,00:00:08,Autoplayed: user action: None; ,Hubie Halloween - Baseline Clip 3,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:08,00:00:08,US (United States)
herbert,2022-10-26 23:13:07,00:00:15,Autoplayed: user action: None; ,Plot Clip: The Chalk Line,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:15,Not latest view,US (United States)
herbert,2022-10-26 23:12:40,00:00:05,Autoplayed: user action: None; ,Intersection: Season 1_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,Not latest view,US (United States)
herbert,2022-10-26 23:12:26,00:00:04,Autoplayed: user action: None; ,The Stranger: Season 1 (Trailer),TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,00:00:04,US (United States)
herbert,2022-10-26 23:12:03,00:00:06,Autoplayed: user action: None; ,Locked Up: The Oasis (Trailer),TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:06,Not latest view,US (United States)
herbert,2022-10-26 23:11:48,00:00:09,Autoplayed: user action: None; ,Clip 3: There’s Someone Inside Your House,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:09,00:00:09,US (United States)
herbert,2022-10-26 23:11:11,00:00:33,Autoplayed: user action: None; ,Villain / Antagonist Clip: Las niñas de cristal,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:33,00:00:33,US (United States)
herbert,2022-10-26 23:10:52,00:00:09,Autoplayed: user action: None; ,Aftermath_hook_02_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:09,00:00:09,US (United States)
herbert,2022-10-26 23:10:02,00:00:24,Autoplayed: user action: None; ,Inciting Incident Clip: The Guilty,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:24,Not latest view,US (United States)
herbert,2022-10-26 23:09:24,00:00:06,Autoplayed: user action: None; ,LOSTBULLET_CLIP_HIGHEMOTION,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:06,Not latest view,US (United States)
herbert,2022-10-26 23:08:09,00:00:56,Autoplayed: user action: None; ,Bloodline: Bloodline: Season 1_hook_03_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:56,00:00:56,US (United States)
herbert,2022-10-26 23:07:58,00:00:04,Autoplayed: user action: None; ,Supporting Character Clip 2: DAHMER,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,Not latest view,US (United States)
herbert,2022-10-26 23:07:50,00:00:05,Autoplayed: user action: None; ,Plot Clip: The Stranger,,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,Not latest view,US (United States)
herbert,2022-10-26 23:07:40,00:00:08,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 16: High: Confessions of an Ibiza Drug Mule,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:08,00:00:08,US (United States)
herbert,2022-10-26 03:16:30,00:03:03,,Breaking Bad: Season 4: Face Off (Episode 13),,Amazon Fire TV Stick 2020 + Streaming Stick,00:03:06,Not latest view,US (United States)
herbert,2022-10-26 02:30:10,00:45:31,,Breaking Bad: Season 4: End Times (Episode 12),,Amazon Fire TV Stick 2020 + Streaming Stick,00:45:12,00:45:12,US (United States)
herbert,2022-10-26 02:29:58,00:00:08,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_04_16x9,HOOK,Amazon Fire TV Stick 2020 + Streaming Stick,00:00:08,Not latest view,US (United States)
herbert,2022-10-26 00:41:03,00:12:16,Autoplayed: user action: User_Interaction; ,The Stranger,,Amazon FIRETVSTICK2021 Streaming Stick,00:12:17,Not latest view,US (United States)
herbert,2022-10-26 00:40:48,00:00:12,,Trailer 2: The Stranger,,Amazon FIRETVSTICK2021 Streaming Stick,00:00:12,00:00:12,US (United States)
herbert,2022-10-26 00:39:48,00:00:57,Autoplayed: user action: None; ,Trailer: From Scratch,,Amazon FIRETVSTICK2021 Streaming Stick,00:00:57,Not latest view,US (United States)
herbert,2022-10-25 23:53:45,00:42:21,Autoplayed: user action: User_Interaction; ,Forever Queens: Season 1: Powerful Queens (Episode 6),,Amazon FIRETVSTICK2021 Streaming Stick,00:41:00,00:41:00,US (United States)
herbert,2022-10-25 23:21:07,00:32:35,Autoplayed: user action: None; ,Forever Queens: Season 1: I Don’t Care (Episode 5),,Amazon FIRETVSTICK2021 Streaming Stick,00:32:39,00:32:39,US (United States)
herbert,2022-10-25 23:01:57,00:19:07,Autoplayed: user action: None; ,Forever Queens: Season 1: The Best Villain (Episode 4),,Amazon FIRETVSTICK2021 Streaming Stick,00:37:53,00:37:53,US (United States)
herbert,2022-10-25 01:58:45,00:18:46,,Forever Queens: Season 1: The Best Villain (Episode 4),,Amazon FIRETVSTICK2021 Streaming Stick,00:18:50,Not latest view,US (United States)
herbert,2022-10-25 01:21:53,00:36:50,,Forever Queens: Season 1: Let the Sidewalks Shake (Episode 3),,Amazon FIRETVSTICK2021 Streaming Stick,00:36:53,00:36:53,US (United States)
herbert,2022-10-25 01:02:13,00:19:37,Autoplayed: user action: User_Interaction; ,Forever Queens: Season 1: The Diva Has Arrived (Episode 2),,Amazon FIRETVSTICK2021 Streaming Stick,00:41:57,00:41:57,US (United States)
herbert,2022-10-25 00:17:47,00:00:05,Autoplayed: user action: None; ,Cliffhanger Clip: The School for Good and Evil,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,00:00:05,US (United States)
herbert,2022-10-25 00:17:37,00:00:05,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 3: The Empress,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,00:00:05,US (United States)
herbert,2022-10-25 00:17:09,00:00:20,Autoplayed: user action: None; ,Season 1 Trailer: El secreto de la familia Greco,TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:20,00:00:20,US (United States)
herbert,2022-10-25 00:16:31,00:00:27,Autoplayed: user action: None; ,Teaser: The Good Nurse,TEASER_TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:27,Not latest view,US (United States)
herbert,2022-10-25 00:16:14,00:00:15,Autoplayed: user action: None; ,Cliffhanger Clip: The School for Good and Evil,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:15,Not latest view,US (United States)
herbert,2022-10-25 00:16:03,00:00:08,Autoplayed: user action: None; ,Limited Series Character Intro Clip: The Vatican Girl,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:08,00:00:08,US (United States)
herbert,2022-10-25 00:15:39,00:00:04,Autoplayed: user action: None; ,The Blackout_hook_01_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,00:00:04,US (United States)
herbert,2022-10-25 00:15:16,00:00:15,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Gang Zielonej Rękawiczki,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:15,00:00:15,US (United States)
herbert,2022-10-25 00:14:56,00:00:15,Autoplayed: user action: None; ,The Blacklist: Season 1 - Upper Bound Clip 6,,Amazon FIRETVSTICK2021 Streaming Stick,00:00:15,00:00:15,US (United States)
herbert,2022-10-25 00:14:10,00:00:37,Autoplayed: user action: None; ,Rush Hour 3_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:37,00:00:37,US (United States)
herbert,2022-10-25 00:13:58,00:00:07,Autoplayed: user action: None; ,Cliffhanger Clip: The School for Good and Evil,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:07,Not latest view,US (United States)
herbert,2022-10-25 00:13:20,00:00:28,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 3: High: Confessions of an Ibiza Drug Mule,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:28,00:00:28,US (United States)
herbert,2022-10-25 00:13:04,00:00:04,Autoplayed: user action: None; ,Cliffhanger Clip: The Chalk Line,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,00:00:04,US (United States)
herbert,2022-10-25 00:12:34,00:00:22,Autoplayed: user action: None; ,Plot Clip: The Stranger,,Amazon FIRETVSTICK2021 Streaming Stick,00:00:22,Not latest view,US (United States)
herbert,2022-10-25 00:10:59,00:00:43,Autoplayed: user action: None; ,Anne with an E (Trailer),TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:44,Not latest view,US (United States)
herbert,2022-10-25 00:10:27,00:00:13,Autoplayed: user action: None; ,Trailer: Descendant,TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:13,00:00:13,US (United States)
herbert,2022-10-25 00:10:12,00:00:12,Autoplayed: user action: None; ,Wine Country - 30 Celebrate 30,PREVIEW,Amazon FIRETVSTICK2021 Streaming Stick,00:00:12,00:00:12,US (United States)
herbert,2022-10-25 00:09:59,00:00:07,Autoplayed: user action: None; ,Friday_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:07,00:00:07,US (United States)
herbert,2022-10-25 00:09:43,00:00:10,Autoplayed: user action: None; ,Supporting Character Clip 2: DAHMER,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:10,Not latest view,US (United States)
herbert,2022-10-25 00:09:09,00:00:31,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 17: Siempre reinas,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:31,Not latest view,US (United States)
herbert,2022-10-25 00:08:50,00:00:13,Autoplayed: user action: None; ,Into the Night: Season 1 - Upper Bound Clip 6,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:13,Not latest view,US (United States)
herbert,2022-10-24 03:08:33,00:00:03,,Breaking Bad: Season 4: End Times (Episode 12),,Amazon Fire TV Stick 2020 + Streaming Stick,00:00:03,Not latest view,US (United States)
herbert,2022-10-24 02:34:48,00:30:59,,Breaking Bad: Season 4: Crawl Space (Episode 11),,Amazon Fire TV Stick 2020 + Streaming Stick,00:46:19,00:46:19,US (United States)
herbert,2022-10-24 02:14:42,00:15:46,,Breaking Bad: Season 4: Crawl Space (Episode 11),,Amazon Fire TV Stick 2020 + Streaming Stick,00:16:12,Not latest view,US (United States)
herbert,2022-10-24 01:31:31,00:35:09,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 4: Salud (Episode 10),,Amazon Fire TV Stick 2020 + Streaming Stick,00:46:26,00:46:26,US (United States)
herbert,2022-10-24 00:42:07,00:22:17,,Forever Queens: Season 1: The Diva Has Arrived (Episode 2),,Amazon FIRETVSTICK2021 Streaming Stick,00:22:21,Not latest view,US (United States)
herbert,2022-10-23 23:48:39,00:53:26,,Forever Queens: Season 1: Here Come the Queens (Episode 1),,Amazon FIRETVSTICK2021 Streaming Stick,00:53:26,00:53:26,US (United States)
herbert,2022-10-23 23:48:05,00:00:31,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 17: Siempre reinas,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:31,Not latest view,US (United States)
herbert,2022-10-23 23:47:49,00:00:06,Autoplayed: user action: None; ,Cliffhanger Clip: Centauro,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:06,00:00:06,US (United States)
herbert,2022-10-23 23:47:06,00:00:08,Autoplayed: user action: None; ,Que baje Dios y lo vea_hook_03_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:08,00:00:08,US (United States)
herbert,2022-10-23 23:46:30,00:00:27,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Belascoarán,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:27,Not latest view,US (United States)
herbert,2022-10-23 23:46:08,00:00:04,Autoplayed: user action: None; ,No One Will Ever Know_hook_02_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,Not latest view,US (United States)
herbert,2022-10-23 23:45:54,00:00:08,Autoplayed: user action: None; ,Season 1 Sensory Clip: 28 Days Haunted,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:08,Not latest view,US (United States)
herbert,2022-10-23 23:45:47,00:00:05,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_01_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,Not latest view,US (United States)
herbert,2022-10-23 22:49:25,00:56:14,,The Sinner: Season 4: Percy: Part VIII (Episode 8),,Amazon FIRETVSTICK2021 Streaming Stick,00:56:28,00:56:28,US (United States)
herbert,2022-10-23 22:06:13,00:42:22,Autoplayed: user action: User_Interaction; ,The Sinner: Season 4: Percy: Part VII (Episode 7),,Amazon FIRETVSTICK2021 Streaming Stick,00:42:54,00:42:54,US (United States)
herbert,2022-10-23 21:19:15,00:43:57,Autoplayed: user action: User_Interaction; ,The Sinner: Season 4: Percy: Part VI (Episode 6),,Amazon FIRETVSTICK2021 Streaming Stick,00:44:51,00:44:51,US (United States)
herbert,2022-10-23 18:53:11,00:11:59,,Breaking Bad: Season 4: Salud (Episode 10),,Amazon Fire TV Stick 2020 + Streaming Stick,00:11:28,Not latest view,US (United States)
herbert,2022-10-23 18:37:07,00:16:00,,Breaking Bad: Season 4: Bug (Episode 9),,Amazon Fire TV Stick 2020 + Streaming Stick,00:46:32,00:46:32,US (United States)
herbert,2022-10-23 17:11:36,00:29:13,,Breaking Bad: Season 4: Bug (Episode 9),,Amazon Fire TV Stick 2020 + Streaming Stick,00:30:32,Not latest view,US (United States)
herbert,2022-10-23 16:51:56,00:01:05,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 4: Bug (Episode 9),,Amazon Fire TV Stick 2020 + Streaming Stick,00:01:20,Not latest view,US (United States)
herbert,2022-10-22 16:16:55,00:00:02,Autoplayed: user action: None; ,Breaking Bad: Season 4: Bug (Episode 9),,Amazon Fire TV Stick 2020 + Streaming Stick,00:00:05,Not latest view,US (United States)
herbert,2022-10-22 15:26:35,00:44:12,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 4: Hermanos (Episode 8),,Amazon Fire TV Stick 2020 + Streaming Stick,00:46:33,00:46:33,US (United States)
herbert,2022-10-22 05:26:31,00:03:03,,Breaking Bad: Season 4: Hermanos (Episode 8),,Amazon Fire TV Stick 2020 + Streaming Stick,00:03:19,Not latest view,US (United States)
herbert,2022-10-22 04:53:38,00:31:25,,Breaking Bad: Season 4: Problem Dog (Episode 7),,Amazon Fire TV Stick 2020 + Streaming Stick,00:46:30,00:46:30,US (United States)
herbert,2022-10-22 04:00:30,00:15:41,,Breaking Bad: Season 4: Problem Dog (Episode 7),,Amazon Fire TV Stick 2020 + Streaming Stick,00:15:25,Not latest view,US (United States)
herbert,2022-10-22 04:00:17,00:00:10,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_03_16x9,HOOK,Amazon Fire TV Stick 2020 + Streaming Stick,00:00:10,Not latest view,US (United States)
herbert,2022-10-22 04:00:01,00:00:09,Autoplayed: user action: None; ,Cliffhanger Clip: The School for Good and Evil,HOOK,Amazon Fire TV Stick 2020 + Streaming Stick,00:00:09,Not latest view,US (United States)
herbert,2022-10-22 03:58:23,00:01:11,Autoplayed: user action: None; ,Plot Clip: The Stranger,,Amazon Fire TV Stick 2020 + Streaming Stick,00:01:11,Not latest view,US (United States)
herbert,2022-10-22 03:57:56,00:00:23,Autoplayed: user action: None; ,Dracula Untold_hook_primary_16x9,HOOK,Amazon Fire TV Stick 2020 + Streaming Stick,00:00:23,Not latest view,US (United States)
herbert,2022-10-22 03:56:05,00:01:48,Autoplayed: user action: None; ,Trailer: The Curse of Bridge Hollow,TRAILER,Amazon Fire TV Stick 2020 + Streaming Stick,00:01:48,00:01:48,US (United States)
herbert,2022-10-22 02:05:34,00:00:04,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_03_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,Not latest view,US (United States)
herbert,2022-10-22 02:05:13,00:00:01,Autoplayed: user action: None; ,The Sinner: Season 4: Percy: Part VI (Episode 6),,Amazon FIRETVSTICK2021 Streaming Stick,00:01:17,Not latest view,US (United States)
herbert,2022-10-22 01:20:01,00:45:08,Autoplayed: user action: User_Interaction; ,The Sinner: Season 4: Percy: Part V (Episode 5),,Amazon FIRETVSTICK2021 Streaming Stick,00:46:28,00:46:28,US (United States)
herbert,2022-10-22 01:19:01,00:00:36,Autoplayed: user action: None; ,Into the Night: Season 1 - Upper Bound Clip 4,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:36,Not latest view,US (United States)
herbert,2022-10-22 01:18:06,00:00:43,Autoplayed: user action: None; ,Friday_hook_primary_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:43,Not latest view,US (United States)
herbert,2022-10-22 01:17:51,00:00:11,Autoplayed: user action: None; ,El Chapo: El Chapo: Season 1_hook_01_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:11,Not latest view,US (United States)
herbert,2022-10-22 01:17:32,00:00:15,Autoplayed: user action: None; ,No One Will Ever Know_hook_02_16x9,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:15,Not latest view,US (United States)
herbert,2022-10-22 01:17:07,00:00:04,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip 2: The Watcher,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,Not latest view,US (United States)
herbert,2022-10-22 01:16:56,00:00:08,Autoplayed: user action: None; ,Season 1 Teaser 2: 42 días en la oscuridad,TEASER_TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:08,Not latest view,US (United States)
herbert,2022-10-22 01:16:37,00:00:05,Autoplayed: user action: None; ,Limited Series Character Intro Clip: The Vatican Girl,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:05,Not latest view,US (United States)
herbert,2022-10-22 01:16:06,00:00:23,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip: Sagrada familia,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:23,Not latest view,US (United States)
herbert,2022-10-22 01:15:31,00:00:05,,The Sinner: Season 4: Percy: Part V (Episode 5),,Amazon FIRETVSTICK2021 Streaming Stick,00:01:19,Not latest view,US (United States)
herbert,2022-10-22 00:29:34,00:44:51,,The Sinner: Season 4: Percy: Part IV (Episode 4),,Amazon FIRETVSTICK2021 Streaming Stick,00:45:09,00:45:09,US (United States)
herbert,2022-10-22 00:17:38,00:00:02,Autoplayed: user action: None; ,The Sinner: Season 4: Percy: Part IV (Episode 4),,Amazon FIRETVSTICK2021 Streaming Stick,00:00:47,Not latest view,US (United States)
herbert,2022-10-22 00:15:33,00:02:02,,The Sinner: Season 4: Percy: Part III (Episode 3),,Amazon FIRETVSTICK2021 Streaming Stick,00:44:17,00:44:17,US (United States)
herbert,2022-10-21 23:38:32,00:29:14,Autoplayed: user action: User_Interaction; ,The Sinner: Season 4: Percy: Part III (Episode 3),,Amazon FIRETVSTICK2021 Streaming Stick,00:42:19,Not latest view,US (United States)
herbert,2022-10-21 23:38:09,00:00:12,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip: Sagrada familia,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:12,Not latest view,US (United States)
herbert,2022-10-21 23:36:26,00:01:40,Autoplayed: user action: None; ,Cliffhanger Clip: The School for Good and Evil,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:01:40,Not latest view,US (United States)
herbert,2022-10-21 23:35:39,00:00:43,Autoplayed: user action: None; ,Main Character Clip 1: From Scratch,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:43,00:00:43,US (United States)
herbert,2022-10-21 01:23:53,00:49:00,,The Watcher: Season 1: Haunting (Episode 7),,Amazon FIRETVSTICK2021 Streaming Stick,00:49:06,00:49:06,US (United States)
herbert,2022-10-21 01:23:25,00:00:24,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip 2: The Watcher,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:24,Not latest view,US (United States)
herbert,2022-10-20 01:55:29,00:36:32,,The Watcher: Season 1: The Gloaming (Episode 6),,Amazon FIRETVSTICK2021 Streaming Stick,00:41:17,00:41:17,US (United States)
herbert,2022-10-20 01:43:04,00:04:42,,The Watcher: Season 1: The Gloaming (Episode 6),,Amazon FIRETVSTICK2021 Streaming Stick,00:04:47,Not latest view,US (United States)
herbert,2022-10-20 00:55:54,00:46:20,Autoplayed: user action: User_Interaction; ,The Watcher: Season 1: Occam's Razor (Episode 5),,Amazon FIRETVSTICK2021 Streaming Stick,00:46:26,00:46:26,US (United States)
herbert,2022-10-20 00:13:03,00:40:56,,The Watcher: Season 1: Someone to Watch Over Me (Episode 4),,Amazon FIRETVSTICK2021 Streaming Stick,00:41:30,00:41:30,US (United States)
herbert,2022-10-20 00:10:39,00:01:42,,The Watcher: Season 1: Götterdämmerung (Episode 3),,Amazon FIRETVSTICK2021 Streaming Stick,00:20:58,00:20:58,US (United States)
herbert,2022-10-20 00:09:38,00:00:33,Autoplayed: user action: User_Interaction; ,The Watcher: Season 1: Someone to Watch Over Me (Episode 4),,Amazon FIRETVSTICK2021 Streaming Stick,00:00:39,Not latest view,US (United States)
herbert,2022-10-19 23:10:05,00:43:08,Autoplayed: user action: User_Interaction; ,The Watcher: Season 1: Götterdämmerung (Episode 3),,Amazon FIRETVSTICK2021 Streaming Stick,00:44:15,Not latest view,US (United States)
herbert,2022-10-19 23:07:42,00:02:17,,Trailer: The Curse of Bridge Hollow,TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:02:17,Not latest view,US (United States)
herbert,2022-10-19 23:07:23,00:00:09,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip 2: The Watcher,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:09,Not latest view,US (United States)
herbert,2022-10-19 23:06:32,00:00:48,Autoplayed: user action: None; ,Trailer: The Curse of Bridge Hollow,TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:48,Not latest view,US (United States)
herbert,2022-10-19 23:06:00,00:00:29,Autoplayed: user action: None; ,Season 5 Teaser: Cobra Kai,TEASER_TRAILER,Amazon FIRETVSTICK2021 Streaming Stick,00:00:29,00:00:29,US (United States)
herbert,2022-10-19 02:35:26,00:47:00,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 4: Cornered (Episode 6),,Amazon Fire TV Stick 2020 + Streaming Stick,00:46:34,00:46:34,US (United States)
herbert,2022-10-19 02:33:36,00:00:08,Autoplayed: user action: None; ,Volume 3 Teaser: Unsolved Mysteries,TEASER_TRAILER,Amazon Fire TV Stick 2020 + Streaming Stick,00:00:08,00:00:08,US (United States)
herbert,2022-10-19 02:25:20,00:00:04,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip 2: The Watcher,HOOK,Amazon FIRETVSTICK2021 Streaming Stick,00:00:04,Not latest view,US (United States)
herbert,2022-10-19 01:28:09,00:46:43,Autoplayed: user action: User_Interaction; ,The Watcher: Season 1: Blood Sacrifice (Episode 2),,Amazon FIRETVSTICK2021 Streaming Stick,00:46:52,00:46:52,US (United States)
herbert,2022-10-19 01:12:34,00:15:31,,"The Watcher: Season 1: Welcome, Friends (Episode 1)",,Amazon FIRETVSTICK2021 Streaming Stick,00:45:31,00:45:31,US (United States)
